card_id,user_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5925,1564,Mastercard,Credit,12/23/2024,YES,2,8200,12/8/2024,2010,No
4240,1564,Mastercard,Credit,6/21/2024,YES,1,6100,8/8/2024,2008,No
3514,1564,Mastercard,Debit,7/24/2024,YES,1,15820,6/11/2024,2011,No
1480,1109,Mastercard,Debit,8/23/2024,YES,2,9774,2/20/2024,2020,No
3136,1301,Visa,Debit,9/23/2024,YES,1,22833,5/13/2024,2013,No
755,1301,Visa,Debit,11/22/2024,YES,1,48502,1/20/2024,2020,No
2787,1301,Visa,Debit,7/22/2024,YES,2,34888,4/19/2024,2019,No
4435,1301,Visa,Debit,8/19/2024,NO,1,29503,8/14/2024,2014,No
378,1301,Mastercard,Debit,8/21/2024,YES,2,19570,1/19/2024,2019,No
3189,1301,Mastercard,Debit,12/23/2024,YES,1,22297,5/17/2024,2017,No
3595,1301,Visa,Debit,9/23/2024,YES,1,20031,6/15/2024,2015,No
1481,1301,Mastercard,Debit,2/20/2024,YES,2,30323,2/20/2024,2020,No
390,1301,Amex,Credit,4/24/2024,YES,1,19000,1/20/2024,2020,No
4065,1399,Mastercard,Debit,2/20/2024,YES,1,18162,7/18/2024,2018,No
756,1399,Visa,Debit (Prepaid),12/20/2024,YES,1,54,1/20/2024,2020,No
1482,1399,Mastercard,Credit,8/22/2024,YES,1,8700,2/20/2024,2020,No
452,1399,Mastercard,Debit,5/21/2024,YES,1,14295,1/20/2024,2020,No
5743,1775,Visa,Debit,11/24/2024,NO,1,17620,11/19/2024,2019,No
344,1775,Mastercard,Debit,2/20/2024,YES,2,17201,1/15/2024,2015,No
423,1775,Discover,Credit,8/21/2024,YES,1,8300,1/20/2024,2020,No
5542,1673,Visa,Debit,8/23/2024,YES,2,17853,11/8/2024,2011,No
2777,1673,Mastercard,Debit,12/24/2024,YES,1,10794,4/18/2024,2018,No
5598,1673,Mastercard,Debit,12/19/2024,YES,1,15832,11/10/2024,2011,No
3759,1957,Mastercard,Debit (Prepaid),10/6/2024,YES,1,26,7/6/2024,2019,No
5483,1957,Mastercard,Credit,5/13/2024,YES,2,16300,11/7/2024,2009,No
453,1033,Mastercard,Debit,10/24/2024,YES,2,14836,1/20/2024,2020,No
454,1033,Mastercard,Debit,7/24/2024,YES,2,13972,1/20/2024,2020,No
3564,1024,Mastercard,Debit,6/24/2024,YES,1,33103,6/13/2024,2013,No
4241,1024,Mastercard,Debit,9/23/2024,YES,1,20847,8/8/2024,2010,No
5268,1024,Mastercard,Debit,11/13/2024,YES,1,31807,10/13/2024,2013,No
1006,1024,Visa,Credit,3/24/2024,YES,1,16100,2/2/2024,2014,No
2825,1441,Mastercard,Debit,7/21/2024,YES,1,28894,5/2/2024,2011,No
1007,1441,Visa,Debit (Prepaid),3/2/2024,YES,1,61,2/2/2024,2009,No
4792,1441,Visa,Credit,2/23/2024,YES,1,12500,9/10/2024,2012,No
2599,1103,Mastercard,Debit,6/23/2024,YES,2,15409,4/9/2024,2010,No
4984,1103,Mastercard,Credit,8/23/2024,YES,1,5300,10/3/2024,2012,No
2895,1103,Mastercard,Debit,12/16/2024,YES,1,13469,5/6/2024,2009,No
455,431,Mastercard,Debit,5/20/2024,YES,1,16524,1/20/2024,2020,No
456,431,Mastercard,Debit,1/20/2024,NO,1,29526,1/20/2024,2020,No
1483,431,Mastercard,Debit,7/23/2024,YES,1,16407,2/20/2024,2020,No
3378,165,Mastercard,Debit (Prepaid),4/23/2024,YES,2,61,6/8/2024,2015,No
5146,165,Mastercard,Debit,11/20/2024,YES,2,40628,10/9/2024,2014,No
2559,165,Mastercard,Debit,8/10/2024,YES,2,24980,4/8/2024,2014,No
1484,353,Mastercard,Debit,5/20/2024,YES,1,10290,2/20/2024,2020,No
5328,353,Mastercard,Debit (Prepaid),1/23/2024,YES,1,84,10/18/2024,2018,No
2154,1758,Visa,Debit,12/18/2024,YES,1,13725,3/7/2024,2014,No
4686,1758,Visa,Debit,12/24/2024,YES,2,8278,9/8/2024,2010,No
3440,1758,Visa,Debit,9/20/2024,YES,2,13514,6/9/2024,2018,No
2674,1758,Mastercard,Credit,11/24/2024,YES,1,3800,4/11/2024,2011,No
2478,1266,Mastercard,Debit,10/24/2024,YES,2,15119,4/5/2024,2011,No
457,1943,Mastercard,Debit (Prepaid),1/21/2024,YES,1,81,1/20/2024,2020,No
458,1943,Mastercard,Debit,2/20/2024,YES,1,34183,1/20/2024,2020,No
757,1943,Visa,Credit,7/22/2024,YES,1,22200,1/20/2024,2020,No
1485,792,Mastercard,Debit,2/22/2024,YES,1,15117,2/20/2024,2020,No
3491,792,Visa,Debit (Prepaid),4/20/2024,YES,2,81,6/10/2024,2010,No
3249,1055,Mastercard,Debit,5/23/2024,YES,2,1543,6/3/2024,2009,No
459,1159,Mastercard,Debit,9/24/2024,YES,1,22821,1/20/2024,2020,No
1780,1159,Visa,Credit,1/23/2024,YES,1,13200,2/20/2024,2020,No
460,1159,Mastercard,Debit,8/24/2024,YES,1,16330,1/20/2024,2020,No
758,1159,Visa,Debit (Prepaid),1/20/2024,NO,2,39,1/20/2024,2020,No
5484,1115,Mastercard,Credit,11/7/2024,YES,2,6400,11/7/2024,2011,No
2809,1115,Visa,Credit,5/1/2000,YES,1,3500,5/1/2000,2007,No
6138,1115,Visa,Debit,4/23/2024,YES,1,12606,12/18/2024,2018,No
374,1115,Visa,Debit,2/23/2024,YES,1,9921,1/18/2024,2018,No
4225,1115,Visa,Debit (Prepaid),5/22/2024,YES,2,96,8/7/2024,2009,No
1014,1115,Mastercard,Debit,12/24/2024,YES,1,18964,2/3/2024,2009,No
2526,38,Mastercard,Debit,1/24/2024,YES,2,3711,4/7/2024,2013,No
1352,1027,Mastercard,Debit,3/23/2024,NO,1,35279,2/15/2024,2015,No
5543,1027,Visa,Credit,7/20/2024,YES,2,13800,11/8/2024,2015,No
3671,1027,Mastercard,Debit,2/22/2024,YES,2,24215,7/2/2024,2007,No
5503,11,Visa,Credit,9/24/2024,YES,1,19400,11/7/2024,2010,No
2096,11,Visa,Debit (Prepaid),6/20/2024,YES,2,30,3/5/2024,2014,No
243,11,Visa,Debit,3/24/2024,YES,2,17208,1/10/2024,2016,No
18,11,Mastercard,Credit,11/4/2024,YES,2,18300,1/1/2024,2011,No
1336,11,Mastercard,Debit,9/21/2024,YES,1,51012,2/14/2024,2014,No
189,11,Amex,Credit,2/19/2024,YES,1,15000,1/9/2024,2011,No
2910,871,Visa,Credit,4/18/2024,YES,1,7600,5/6/2024,2009,No
2081,871,Mastercard,Debit,11/23/2024,YES,2,8052,3/5/2024,2012,No
2082,871,Mastercard,Credit,7/24/2024,YES,1,8600,3/5/2024,2007,No
5336,871,Mastercard,Debit,8/20/2024,YES,2,20128,10/19/2024,2019,No
3831,871,Amex,Credit,3/23/2024,YES,1,9000,7/8/2024,2013,No
5645,871,Mastercard,Debit (Prepaid),10/20/2024,YES,2,91,11/11/2024,2012,No
958,746,Amex,Credit,12/24/2024,YES,1,6800,2/1/1996,2009,No
3043,746,Mastercard,Debit (Prepaid),7/11/2024,YES,1,93,5/10/2024,2010,No
2319,746,Visa,Credit,1/16/2024,YES,2,9800,3/13/2024,2013,No
3492,746,Visa,Credit,1/21/2024,YES,2,6700,6/10/2024,2011,No
108,1520,Visa,Credit,5/23/2024,YES,1,9800,1/6/2024,2015,No
3329,1520,Visa,Debit,1/18/2024,YES,2,24544,6/6/2024,2013,No
2956,1520,Mastercard,Debit,5/23/2024,YES,1,22639,5/8/2024,2010,No
4033,1520,Discover,Credit,11/23/2024,YES,1,1100,7/15/2024,2015,No
2715,1520,Mastercard,Debit (Prepaid),5/16/2024,YES,1,86,4/13/2024,2013,No
2655,1372,Visa,Debit,8/20/2024,YES,2,2330,4/10/2024,2011,No
1781,1372,Visa,Credit,8/20/2024,YES,2,5900,2/20/2024,2020,No
5909,1799,Visa,Debit,2/20/2024,YES,2,47372,12/7/2024,2008,No
3076,1799,Visa,Debit,7/22/2024,NO,2,28127,5/10/2024,2010,No
4595,1799,Mastercard,Debit (Prepaid),3/10/2024,YES,1,28,9/6/2024,2006,No
1782,1799,Visa,Debit,3/24/2024,YES,2,62081,2/20/2024,2020,No
4806,1905,Amex,Credit,11/22/2024,YES,1,5800,9/11/2024,2011,No
3902,1905,Visa,Credit,7/16/2024,YES,1,6700,7/9/2024,2009,No
2127,1905,Visa,Credit,2/15/2024,YES,1,6700,3/6/2024,2012,No
5807,1905,Mastercard,Debit,7/22/2024,YES,2,1424,12/4/2024,2012,No
1486,130,Mastercard,Debit (Prepaid),7/24/2024,NO,1,58,2/20/2024,2020,No
3785,130,Visa,Credit,5/9/2024,YES,2,19400,7/6/2024,2008,No
6020,130,Visa,Debit,5/12/2024,YES,2,4052,12/10/2024,2013,No
2468,130,Visa,Credit,5/10/2024,YES,2,9300,4/4/2024,2010,No
1783,1990,Visa,Credit,5/22/2024,YES,1,9600,2/20/2024,2020,No
1487,1990,Mastercard,Debit,2/20/2024,YES,1,16923,2/20/2024,2020,No
461,593,Mastercard,Credit,2/20/2024,YES,1,7700,1/20/2024,2020,No
1488,540,Mastercard,Debit,7/22/2024,YES,2,146,2/20/2024,2020,No
2997,1155,Mastercard,Debit,3/23/2024,NO,1,12091,5/9/2024,2009,No
4596,1155,Mastercard,Debit,11/6/2024,YES,2,11157,9/6/2024,2011,No
5784,1155,Visa,Credit,7/10/2024,YES,2,7100,12/2/2024,2012,No
4319,1155,Mastercard,Debit,1/12/2024,YES,1,7612,8/10/2024,2011,No
1328,1155,Visa,Credit,12/21/2024,YES,2,6100,2/13/2024,2013,No
5941,663,Visa,Debit,7/23/2024,YES,2,27706,12/8/2024,2008,No
2173,663,Mastercard,Debit (Prepaid),4/9/2024,NO,2,45,3/8/2024,2009,No
975,663,Mastercard,Debit,5/21/2024,NO,2,2046,2/1/2000,2008,No
4831,663,Mastercard,Credit,10/24/2024,YES,1,17400,9/12/2024,2012,No
5926,663,Mastercard,Debit,5/20/2024,YES,1,26231,12/8/2024,2008,No
3358,1987,Visa,Credit,2/9/2024,YES,2,18300,6/7/2024,2010,No
3668,1987,Visa,Credit,5/16/2024,YES,2,13900,7/1/2024,2014,No
3209,1484,Mastercard,Credit,8/22/2024,YES,2,17200,6/1/1999,2013,No
5058,1484,Visa,Debit,6/23/2024,YES,2,14217,10/6/2024,2012,No
2527,1484,Mastercard,Debit,3/24/2024,YES,2,39533,4/7/2024,2016,No
4242,1484,Mastercard,Debit,4/23/2024,YES,2,3141,8/8/2024,2013,No
2733,1484,Visa,Credit,11/22/2024,YES,2,12800,4/14/2024,2014,No
4764,1484,Mastercard,Debit,1/20/2024,NO,1,38342,9/10/2024,2010,No
462,417,Mastercard,Credit,1/20/2024,YES,1,3000,1/20/2024,2020,No
1784,298,Visa,Debit,12/20/2024,NO,1,16486,2/20/2024,2020,No
463,306,Mastercard,Debit,5/24/2024,YES,2,28868,1/20/2024,2020,No
464,306,Mastercard,Debit,2/21/2024,YES,1,51836,1/20/2024,2020,No
1785,607,Visa,Credit,9/21/2024,YES,2,8900,2/20/2024,2020,No
1489,607,Mastercard,Credit,2/20/2024,YES,1,9900,2/20/2024,2020,No
759,607,Visa,Debit,2/20/2024,YES,1,22935,1/20/2024,2020,No
1786,607,Visa,Credit,10/23/2024,YES,2,7900,2/20/2024,2020,No
6100,607,Mastercard,Debit,2/20/2024,YES,1,17336,12/14/2024,2014,No
3981,1769,Visa,Debit,3/21/2024,YES,2,20206,7/11/2024,2011,No
375,1769,Visa,Credit,10/23/2024,YES,2,9900,1/18/2024,2018,No
295,1769,Mastercard,Debit (Prepaid),11/21/2024,NO,1,78,1/12/2024,2012,No
5599,1769,Mastercard,Debit,5/23/2024,YES,1,17335,11/10/2024,2010,No
43,1769,Visa,Credit,6/24/2024,YES,1,9700,1/3/2024,2020,No
5820,698,Visa,Debit,6/21/2024,NO,2,25048,12/4/2024,2010,No
2332,698,Visa,Debit,12/14/2024,YES,1,25214,3/14/2024,2014,No
1490,698,Mastercard,Debit,4/23/2024,YES,1,33580,2/20/2024,2020,No
2286,896,Visa,Debit,4/13/2024,NO,2,1952,3/11/2024,2011,No
3882,1975,Mastercard,Debit,5/23/2024,YES,1,18491,7/9/2024,2011,No
4336,1975,Visa,Credit,2/13/2024,YES,1,9800,8/10/2024,2014,No
5957,1975,Mastercard,Credit,12/21/2024,YES,1,0,12/9/2024,2010,No
267,645,Mastercard,Debit,9/23/2024,YES,1,5857,1/11/2024,2012,No
5094,645,Visa,Debit,6/20/2024,YES,2,10366,10/7/2024,2014,No
2469,645,Visa,Debit,1/24/2024,YES,1,10161,4/4/2024,2008,No
68,645,Mastercard,Debit,4/21/2024,YES,2,9297,1/5/2024,2012,No
3703,645,Visa,Debit,9/21/2024,YES,1,12434,7/3/2024,2012,No
5600,227,Mastercard,Debit,4/20/2024,YES,2,29973,11/10/2024,2010,No
4886,227,Visa,Debit,2/20/2024,YES,2,25330,9/15/2024,2015,No
2512,227,Visa,Debit,4/20/2024,YES,2,52609,4/6/2024,2010,No
5867,227,Visa,Credit,10/20/2024,YES,1,25200,12/6/2024,2016,No
5750,84,Visa,Debit,11/22/2024,YES,1,11832,12/1/1996,2007,No
2580,84,Visa,Credit,8/16/2024,YES,1,5400,4/8/2024,2013,No
3417,84,Mastercard,Debit,1/24/2024,NO,1,3384,6/9/2024,2009,No
3543,1684,Mastercard,Debit,4/14/2024,YES,1,13756,6/12/2024,2012,No
94,1684,Mastercard,Debit,6/22/2024,YES,1,9263,1/6/2024,2010,No
2723,1684,Mastercard,Debit,12/24/2024,YES,1,16899,4/14/2024,2014,No
3278,1684,Visa,Credit,1/22/2024,YES,1,5700,6/4/2024,2012,No
2140,1684,Mastercard,Debit (Prepaid),5/21/2024,YES,1,46,3/7/2024,2012,No
1491,745,Mastercard,Credit,1/24/2024,YES,2,11400,2/20/2024,2020,No
5646,1508,Mastercard,Debit (Prepaid),8/22/2024,YES,1,95,11/11/2024,2011,No
1108,1508,Mastercard,Credit,6/23/2024,YES,2,10700,2/7/2024,2015,No
3508,1508,Amex,Credit,2/24/2024,YES,1,8700,6/11/2024,2011,No
3279,1508,Visa,Debit,1/22/2024,YES,2,12150,6/4/2024,2008,No
3617,1158,Discover,Credit,3/19/2024,YES,1,7800,6/17/2024,2017,No
1329,1158,Visa,Debit,10/13/2024,NO,1,13761,2/13/2024,2013,No
3946,1427,Visa,Debit,6/20/2024,YES,2,45377,7/10/2024,2011,No
465,352,Mastercard,Debit,1/20/2024,YES,1,18091,1/20/2024,2020,No
466,352,Mastercard,Debit,12/22/2024,YES,1,14514,1/20/2024,2020,No
1492,1948,Mastercard,Credit,3/22/2024,YES,1,15900,2/20/2024,2020,No
760,1948,Visa,Credit,12/20/2024,YES,1,13000,1/20/2024,2020,No
761,1948,Visa,Debit,9/21/2024,YES,2,17905,1/20/2024,2020,No
5624,724,Visa,Credit,7/22/2024,YES,2,7000,11/10/2024,2011,No
2656,724,Visa,Credit,7/20/2024,YES,3,7100,4/10/2024,2010,No
2876,724,Mastercard,Debit,6/24/2024,YES,2,16476,5/5/2024,2008,No
5868,724,Visa,Credit,10/9/2024,NO,2,7200,12/6/2024,2011,No
5996,543,Mastercard,Credit,10/17/2024,YES,1,11800,12/10/2024,2011,No
4320,543,Mastercard,Debit,12/18/2024,YES,2,6832,8/10/2024,2015,No
4708,543,Mastercard,Debit,12/23/2024,YES,2,6222,9/9/2024,2009,No
2920,1559,Amex,Credit,3/24/2024,YES,1,13300,5/7/2024,2015,No
5797,1559,Visa,Debit,8/23/2024,YES,2,2942,12/3/2024,2014,No
3301,1559,Visa,Debit,12/22/2024,YES,2,33539,6/5/2024,2018,No
1787,1199,Visa,Credit,4/23/2024,YES,2,14000,2/20/2024,2020,No
762,1199,Visa,Debit,6/24/2024,YES,1,20160,1/20/2024,2020,No
467,1745,Mastercard,Debit,3/22/2024,YES,1,35466,1/20/2024,2020,No
1788,1745,Visa,Debit,2/20/2024,YES,2,24677,2/20/2024,2020,No
1789,1745,Visa,Debit,2/20/2024,YES,1,16520,2/20/2024,2020,No
5028,1950,Visa,Debit,4/8/2024,YES,2,6708,10/5/2024,2013,No
328,1950,Mastercard,Credit,10/22/2024,YES,1,1200,1/14/2024,2014,No
4374,1950,Visa,Debit,6/22/2024,YES,1,10903,8/11/2024,2011,No
1312,1950,Mastercard,Debit,10/21/2024,YES,1,6710,2/13/2024,2013,No
5730,1950,Mastercard,Debit,5/24/2024,YES,2,10841,11/17/2024,2017,No
763,1397,Visa,Debit (Prepaid),11/24/2024,YES,1,40,1/20/2024,2020,No
2957,1397,Mastercard,Debit,5/23/2024,YES,2,29340,5/8/2024,2010,No
3627,1397,Amex,Credit,6/20/2024,YES,2,13600,6/18/2024,2018,No
3044,1397,Mastercard,Credit,9/22/2024,YES,2,7700,5/10/2024,2010,No
5401,873,Mastercard,Debit,11/21/2024,YES,1,18803,11/4/2024,2008,No
3205,873,Mastercard,Debit,10/22/2024,YES,2,28405,6/1/1998,2008,No
1269,873,Mastercard,Debit,4/11/2024,YES,1,15521,2/11/2024,2011,No
20,1728,Visa,Credit,6/21/2024,YES,1,3800,1/1/2024,2003,No
3493,1728,Visa,Credit,10/22/2024,YES,2,10900,6/10/2024,2013,No
153,1728,Mastercard,Debit,3/23/2024,YES,2,1930,1/8/2024,2015,No
4422,1728,Discover,Credit,3/24/2024,YES,2,13900,8/14/2024,2014,No
223,299,Mastercard,Debit,3/24/2024,YES,1,5575,1/10/2024,2010,No
2756,299,Amex,Credit,5/23/2024,NO,2,8300,4/16/2024,2016,No
208,299,Visa,Debit,5/20/2024,YES,1,13009,1/9/2024,2009,No
468,299,Mastercard,Debit,12/24/2024,YES,2,12029,1/20/2024,2020,No
764,299,Visa,Credit,8/22/2024,YES,1,6100,1/20/2024,2020,No
4414,1742,Visa,Debit,10/22/2024,YES,1,24123,8/13/2024,2013,No
1155,1742,Visa,Credit,3/15/2024,YES,1,14700,2/8/2024,2010,No
5869,1742,Visa,Debit (Prepaid),2/20/2024,YES,2,12,12/6/2024,2013,No
4559,1742,Visa,Debit,7/20/2024,YES,1,11737,9/4/2024,2009,No
2005,1004,Visa,Debit,1/24/2024,YES,1,14366,3/1/1997,2008,No
345,1004,Mastercard,Debit,8/15/2024,YES,1,17272,1/15/2024,2015,No
3672,1004,Mastercard,Debit,11/23/2024,YES,2,13605,7/2/2024,2009,No
3742,301,Visa,Credit,5/23/2024,YES,1,21000,7/5/2024,2009,No
1493,1011,Mastercard,Debit,5/24/2024,YES,2,21470,2/20/2024,2020,No
4915,906,Visa,Debit,12/17/2024,YES,1,26850,9/17/2024,2017,No
1190,906,Visa,Credit,9/24/2024,YES,2,10400,2/9/2024,2010,No
5095,906,Visa,Credit,7/8/2024,YES,2,8000,10/7/2024,2011,No
2409,906,Visa,Credit,1/20/2024,YES,2,13000,4/1/2000,2010,No
3760,906,Mastercard,Debit,3/20/2024,YES,1,5840,7/6/2024,2009,No
2174,906,Mastercard,Debit (Prepaid),2/12/2024,YES,2,68,3/8/2024,2012,No
4756,110,Amex,Credit,10/22/2024,YES,1,16000,9/10/2024,2016,No
3240,110,Visa,Debit,3/8/2024,NO,1,32223,6/2/2024,2005,No
5189,110,Mastercard,Debit,1/22/2024,YES,2,13323,10/10/2024,2010,No
4103,110,Visa,Debit,7/21/2024,YES,2,576,8/1/2024,2011,No
2547,1073,Visa,Debit,9/24/2024,YES,1,25977,4/7/2024,2009,No
4436,1073,Visa,Debit (Prepaid),3/16/2024,YES,1,84,8/14/2024,2014,No
4597,705,Mastercard,Debit (Prepaid),10/21/2024,YES,2,23,9/6/2024,2010,No
5359,705,Visa,Credit,9/23/2024,NO,2,5200,11/1/1999,2009,No
3311,820,Mastercard,Debit (Prepaid),8/13/2024,YES,2,66,6/6/2024,2010,No
5040,820,Amex,Credit,6/24/2024,YES,1,1200,10/6/2024,2009,No
127,820,Mastercard,Debit,11/20/2024,YES,1,20759,1/7/2024,2009,No
3224,820,Mastercard,Credit,6/24/2024,YES,1,15100,6/1/2024,2010,No
469,820,Mastercard,Credit,10/21/2024,YES,1,11100,1/20/2024,2020,No
470,1188,Mastercard,Debit (Prepaid),5/22/2024,YES,2,52,1/20/2024,2020,No
4548,1128,Mastercard,Debit,8/24/2024,YES,2,15110,9/4/2024,2009,No
4765,1128,Mastercard,Credit,4/23/2024,YES,2,10600,9/10/2024,2014,No
4583,1128,Visa,Credit,1/20/2024,YES,2,8600,9/5/2024,2011,No
4316,1128,Amex,Credit,9/20/2024,YES,2,8400,8/10/2024,2012,No
3144,1128,Mastercard,Credit,10/22/2024,YES,2,11100,5/14/2024,2014,No
1139,1479,Mastercard,Credit,11/21/2024,YES,1,2800,2/8/2024,2010,No
6128,1594,Visa,Credit,9/19/2024,YES,2,5700,12/16/2024,2016,No
3241,1594,Visa,Debit,8/11/2024,YES,1,12252,6/2/2024,2010,No
3565,1594,Mastercard,Debit,12/23/2024,YES,1,22420,6/13/2024,2013,No
5029,1485,Visa,Debit,9/18/2024,YES,2,3715,10/5/2024,2009,No
4298,1485,Visa,Debit (Prepaid),6/21/2024,YES,1,67,8/9/2024,2011,No
3819,1485,Visa,Debit,11/20/2024,YES,2,26460,7/7/2024,2017,No
4736,1485,Visa,Debit,11/23/2024,YES,1,12783,9/9/2024,2015,No
88,1390,Amex,Credit,3/23/2024,YES,2,21400,1/6/2024,2011,No
3359,1390,Visa,Credit,2/21/2024,NO,2,13600,6/7/2024,2007,No
5269,1390,Mastercard,Debit,3/20/2024,NO,1,46201,10/13/2024,2013,No
2657,644,Visa,Credit,4/22/2024,YES,2,7700,4/10/2024,2010,No
5020,1912,Mastercard,Debit,1/10/2024,YES,2,18937,10/5/2024,2010,No
3544,1584,Mastercard,Debit,10/21/2024,YES,1,14539,6/12/2024,2012,No
6038,1584,Mastercard,Debit,3/20/2024,YES,2,21723,12/11/2024,2011,No
1494,1803,Mastercard,Debit,12/23/2024,YES,1,16858,2/20/2024,2020,No
1790,1824,Visa,Debit,9/22/2024,NO,2,22143,2/20/2024,2020,No
1791,1824,Visa,Debit (Prepaid),3/23/2024,YES,2,61,2/20/2024,2020,No
5721,1824,Mastercard,Debit,4/22/2024,YES,1,15683,11/16/2024,2016,No
471,340,Mastercard,Debit (Prepaid),8/20/2024,YES,1,65,1/20/2024,2020,No
4922,650,Mastercard,Debit,4/22/2024,YES,1,12139,9/19/2024,2019,No
3669,650,Visa,Debit,7/21/2024,YES,1,10130,7/1/2024,2011,No
3717,650,Visa,Credit,8/23/2024,YES,1,7300,7/4/2024,2010,No
5580,650,Visa,Debit (Prepaid),1/12/2024,NO,1,57,11/9/2024,2016,No
3494,650,Visa,Credit,11/22/2024,YES,1,3800,6/10/2024,2011,No
3837,650,Mastercard,Debit (Prepaid),3/21/2024,YES,2,121,7/8/2024,2008,No
1080,762,Mastercard,Debit,11/20/2024,YES,1,13569,2/6/2024,2007,No
472,1061,Mastercard,Debit,2/20/2024,YES,1,15358,1/20/2024,2020,No
5356,1931,Mastercard,Debit,12/1/1999,NO,1,9550,11/1/1999,2018,No
3530,1931,Visa,Credit,3/24/2024,YES,1,17300,6/11/2024,2011,No
4199,702,Mastercard,Credit,2/21/2024,YES,2,15000,8/7/2024,2007,No
3863,702,Visa,Debit (Prepaid),4/23/2024,YES,2,106,7/8/2024,2008,No
2258,702,Visa,Credit,4/21/2024,YES,1,20100,3/10/2024,2017,No
4096,702,Visa,Debit (Prepaid),12/22/2024,YES,2,50,8/1/2000,2008,No
2175,918,Mastercard,Debit,2/15/2024,YES,1,10843,3/8/2024,2009,No
2734,918,Visa,Debit,8/23/2024,YES,2,12057,4/14/2024,2014,No
3202,1137,Mastercard,Credit,3/22/2024,YES,2,11100,5/19/2024,2019,No
3718,1137,Visa,Debit,6/12/2024,YES,1,13969,7/4/2024,2008,No
3688,1137,Mastercard,Credit,4/23/2024,YES,1,7600,7/3/2024,2017,No
765,66,Visa,Debit,10/24/2024,YES,1,9578,1/20/2024,2020,No
1792,66,Visa,Debit,10/23/2024,YES,1,16711,2/20/2024,2020,No
6136,66,Mastercard,Debit,11/20/2024,YES,2,15435,12/18/2024,2018,No
391,66,Amex,Credit,6/20/2024,YES,1,14300,1/20/2024,2020,No
2743,1406,Mastercard,Debit,4/20/2024,YES,1,9431,4/15/2024,2015,No
3883,1406,Mastercard,Credit,4/22/2024,YES,1,6100,7/9/2024,2012,No
5186,437,Discover,Credit,9/14/2024,YES,1,17400,10/10/2024,2013,No
5454,437,Mastercard,Debit,1/24/2024,YES,1,35500,11/6/2024,2011,No
3271,437,Mastercard,Debit,8/23/2024,YES,2,27687,6/4/2024,2007,No
1495,806,Mastercard,Debit,1/24/2024,NO,2,40073,2/20/2024,2020,No
1496,806,Mastercard,Credit,8/23/2024,YES,2,22000,2/20/2024,2020,No
766,806,Visa,Debit,3/21/2024,NO,2,8509,1/20/2024,2020,No
3566,891,Mastercard,Debit,12/18/2024,YES,1,11037,6/13/2024,2013,No
2141,891,Mastercard,Debit,10/23/2024,YES,1,16986,3/7/2024,2010,No
5096,891,Visa,Credit,3/11/2024,YES,1,8800,10/7/2024,2014,No
4321,891,Mastercard,Debit,1/24/2024,YES,2,8212,8/10/2024,2011,No
4649,891,Visa,Debit,9/23/2024,YES,2,24270,9/7/2024,2008,No
767,1191,Visa,Debit,1/24/2024,YES,2,12586,1/20/2024,2020,No
365,701,Amex,Credit,9/19/2024,NO,2,11800,1/18/2024,2018,No
2042,1147,Mastercard,Debit,10/21/2024,NO,2,18050,3/3/2024,2010,No
3924,1147,Discover,Credit,9/22/2024,YES,2,21800,7/10/2024,2011,No
1497,1625,Mastercard,Debit (Prepaid),4/24/2024,YES,1,97,2/20/2024,2020,No
2557,1664,Amex,Credit,5/9/2024,YES,2,19600,4/8/2024,2011,No
2273,1664,Discover,Credit,12/19/2024,NO,2,21900,3/11/2024,2011,No
5544,1664,Visa,Credit,12/8/2024,YES,2,21400,11/8/2024,2011,No
5147,1664,Mastercard,Debit,2/24/2024,NO,2,34572,10/9/2024,2015,No
1498,1273,Mastercard,Credit,8/20/2024,YES,2,11700,2/20/2024,2020,No
154,1009,Mastercard,Credit,2/20/2024,YES,1,8500,1/8/2024,2009,No
4709,1009,Mastercard,Debit,8/21/2024,YES,2,19928,9/9/2024,2011,No
5601,1009,Mastercard,Debit,1/23/2024,YES,1,9902,11/10/2024,2012,No
1008,1341,Visa,Credit,4/21/2024,YES,1,11000,2/2/2024,2015,No
4766,1341,Mastercard,Credit,8/23/2024,YES,1,6300,9/10/2024,2010,No
4394,1341,Visa,Debit,12/22/2024,YES,1,22474,8/12/2024,2012,No
4098,1341,Mastercard,Debit,8/24/2024,YES,1,24926,8/1/2024,2011,No
1499,925,Mastercard,Debit (Prepaid),2/20/2024,YES,2,77,2/20/2024,2020,No
768,824,Visa,Credit,2/20/2024,YES,1,9100,1/20/2024,2020,No
5958,824,Mastercard,Debit,7/18/2024,YES,1,10838,12/9/2024,2010,No
473,824,Mastercard,Debit,7/20/2024,YES,1,1940,1/20/2024,2020,No
3838,824,Mastercard,Debit,6/16/2024,YES,2,100,7/8/2024,2008,No
5074,563,Mastercard,Debit,1/21/2024,YES,1,23231,10/7/2024,2011,No
2097,563,Visa,Debit,3/9/2024,YES,2,17323,3/5/2024,2011,No
1060,563,Visa,Credit,7/21/2024,YES,2,11800,2/5/2024,2018,No
4054,563,Mastercard,Credit,6/22/2024,YES,2,6100,7/17/2024,2017,No
2760,563,Mastercard,Debit,6/22/2024,YES,1,18241,4/16/2024,2016,No
2864,563,Visa,Debit (Prepaid),11/7/2024,NO,2,100,5/4/2024,2010,No
